497,1046,20,0,18,0
460,1137,44,1,13,0
669,514,37,0,13,0
663,1009,26,0,13,0
804,415,39,0,3,0
744,483,35,0,11,1
933,1017,28,0,18,0
376,514,28,1,13,1
184,29,37,0,10,0
773,751,20,0,18,0
736,1278,48,1,20,0
560,255,32,0,18,1
916,175,27,0,4,1
535,50,45,1,3,1
262,581,19,1,18,0
880,1017,13,0,18,0
420,331,53,0,3,0
107,322,39,0,17,0
655,882,50,1,7,0
387,181,33,0,5,1
267,231,23,0,4,1
892,15,36,0,13,1
326,520,41,0,0,1
711,423,22,1,18,0
650,742,42,0,4,0
110,692,19,0,18,1
328,71,51,0,0,1
360,69,51,0,13,0
165,258,20,1,13,1
48,170,45,0,0,1
506,715,46,0,14,0
511,682,22,0,18,1
843,275,35,0,10,0
279,216,33,0,14,0
749,365,33,0,13,0
943,80,22,0,18,0
100,1235,36,0,6,1
445,268,21,0,20,0
666,517,44,0,0,1
592,70,18,0,18,1
682,55,23,0,14,1
804,123,39,0,3,1
496,1041,21,1,18,0
871,50,31,0,6,1
130,470,20,0,12,0
782,936,21,1,1,0
332,295,20,0,18,0
389,249,44,1,20,0
13,310,47,0,3,1
405,169,22,1,7,0
655,1311,50,1,7,0
655,165,50,1,7,0
451,307,16,0,18,1
213,274,33,0,6,1
586,232,20,0,18,0
230,549,28,1,18,1
566,161,20,0,18,1
894,479,47,0,3,1
545,720,27,0,19,0
727,1188,25,0,18,0
666,607,44,0,0,1
393,122,19,0,18,0
543,129,33,0,17,1
95,8,31,0,0,1
833,479,34,0,20,0
158,163,50,0,3,1
479,255,30,0,3,0
214,582,26,1,10,0
766,209,42,0,13,0
910,1,28,0,7,1
318,892,65,0,15,0
234,566,60,0,15,0
543,663,33,0,17,1
664,306,30,0,4,1
457,507,33,1,16,1
847,735,29,0,18,1
665,157,25,0,0,0
800,457,25,0,14,0
889,462,24,0,19,1
639,305,42,1,10,0
927,138,23,0,14,1
23,219,30,1,1,0
392,511,52,0,20,1
577,281,36,1,18,0
254,679,44,0,3,0
694,135,60,0,14,1
20,210,42,1,8,1
551,17,25,0,14,1
708,597,26,1,8,0
579,676,32,0,3,0
505,127,27,1,13,0
441,683,50,0,19,0
756,176,30,1,12,1
561,393,23,0,4,0
545,139,27,0,19,0
807,1039,41,1,7,1
417,181,27,1,13,0
73,271,24,0,18,0
270,356,18,1,18,0
131,221,59,1,0,0
864,123,27,0,14,1
210,662,39,0,4,0
429,165,27,0,18,1
13,153,47,0,3,1
504,664,40,1,20,0
595,258,25,0,14,1
99,473,20,0,18,1
450,153,35,1,3,1
151,222,38,1,0,1
130,217,20,0,12,0
222,161,29,0,14,1
943,218,22,0,18,1
347,97,18,0,18,1
311,41,32,0,19,0
246,1039,19,0,18,1
268,56,24,0,4,1
916,168,27,0,4,1
134,302,31,0,14,0
7,136,57,0,0,1
111,301,57,0,4,1
222,662,29,0,14,0
72,79,48,1,0,1
933,834,28,0,18,0
815,655,32,0,13,0
707,287,56,1,10,1
795,826,30,0,14,0
246,159,19,0,18,0
109,4,29,0,13,0
896,281,28,0,20,0
883,226,49,0,10,0
345,845,28,1,10,0
889,203,24,0,19,0
855,60,53,0,10,0
903,346,28,0,3,0
90,962,60,0,3,0
827,690,23,1,4,0
276,121,21,0,18,1
749,977,33,0,13,1
878,702,50,1,3,0
521,181,19,0,18,1
805,735,27,1,13,1
405,33,22,1,7,0
766,664,42,0,13,0
903,12,28,0,3,1
294,281,34,0,19,0
378,1407,35,0,18,0
371,50,36,0,4,1
716,275,36,1,0,1
357,1095,26,0,6,0
806,230,27,0,11,1
882,411,35,0,4,0
517,311,24,0,18,0
301,66,24,0,18,1
450,821,35,1,3,0
637,1374,30,0,13,0
786,404,36,1,4,1
823,231,27,0,1,0
346,216,34,0,13,0
303,813,19,0,18,1
268,25,24,0,4,0
272,32,33,0,17,1
588,99,18,1,18,1
488,234,48,0,19,1
648,33,43,0,4,0
429,157,27,0,18,1
894,875,47,0,3,0
152,125,33,1,3,1
149,321,35,1,11,0
176,751,28,0,17,0
48,50,45,0,0,1
655,50,50,1,7,1
714,924,26,0,4,0
652,96,35,0,13,1
702,352,37,0,13,0
91,331,55,0,11,1
64,132,32,0,3,1
456,177,24,0,19,1
236,427,44,1,20,1
449,1372,23,0,10,1
357,294,26,0,6,1
402,475,30,0,4,0
104,411,27,0,18,0
579,65,32,0,3,0
453,975,18,0,18,0
308,210,60,0,15,1
808,302,45,0,16,1
262,223,19,1,18,0
345,291,28,1,10,0
670,651,30,0,19,1
843,625,35,0,10,0
291,85,19,0,18,0
102,96,38,0,14,0
455,291,48,0,0,0
416,234,20,1,18,1
661,428,28,0,14,1
139,1233,20,0,18,1
207,156,39,0,11,0
894,1404,47,0,3,0
115,121,31,0,4,0
333,276,47,0,13,1
406,434,52,0,3,1
201,29,27,0,20,0
303,739,19,0,18,1
405,1070,22,1,7,0
429,318,27,0,18,1
664,4,30,0,4,1
428,316,28,0,18,1
712,195,22,1,18,0
760,819,35,1,13,0
230,186,28,1,18,1
712,585,22,1,18,1
577,317,36,1,18,1
109,797,29,0,13,0
828,275,28,0,10,0
379,427,44,0,14,1
934,1449,61,0,4,1
846,403,27,0,9,0
881,222,39,0,11,1
893,288,25,0,18,0
593,15,31,1,3,1
94,64,26,0,18,1
642,959,18,1,18,1
500,215,28,0,0,0
480,64,57,0,15,0
286,167,27,0,18,1
275,210,38,0,4,1
865,763,25,0,1,0
363,546,20,0,18,0
731,207,41,1,3,1
559,182,69,0,6,1
906,321,45,0,10,1
684,225,28,0,18,0
58,100,27,0,14,1
921,259,20,1,18,1
798,1284,40,1,20,0
39,306,41,0,5,0
354,605,29,1,10,0
60,505,50,0,7,1
816,243,34,0,13,1
924,701,29,0,13,1
312,207,48,0,13,1
550,181,16,1,18,1
522,134,36,0,4,1
56,1,25,0,10,1
363,101,20,0,18,0
752,316,60,0,15,0
709,636,21,0,13,0
450,141,35,1,3,0
96,183,25,1,1,1
497,141,20,0,18,0
790,1044,27,0,19,1
305,76,23,0,14,0
275,164,38,0,4,1
226,250,28,0,18,1
747,433,19,0,13,0
354,584,29,1,10,1
132,275,24,0,13,0
405,957,22,1,7,0
452,432,35,0,0,0
440,271,30,0,13,1
474,203,51,0,6,1
579,732,32,0,3,1
943,393,22,0,18,0
222,816,29,0,14,0
802,194,35,0,0,1
365,894,29,0,9,0
903,696,28,0,3,0
189,751,32,0,1,1
388,259,31,0,13,0
181,1252,26,0,6,0
162,121,25,0,1,1
426,134,55,0,3,1
836,663,44,0,1,1
712,660,22,1,18,1
545,210,27,0,19,1
1,3,24,0,19,1
927,125,23,0,14,1
830,633,46,0,14,1
643,732,39,0,17,0
249,195,25,0,18,1
704,89,51,1,10,1
372,7,25,1,18,0
435,168,24,0,4,1
305,778,23,0,14,1
393,934,19,0,18,0
535,566,45,1,3,0
354,511,29,1,10,1
868,385,21,0,14,0
262,568,19,1,18,0
497,153,20,0,18,1
479,164,30,0,3,1
218,659,37,0,0,1
295,72,31,0,3,1
896,80,28,0,20,0
405,504,22,1,7,0
704,185,51,1,10,1
399,188,25,0,13,1
592,170,18,0,18,1
385,325,36,0,20,1
763,83,27,0,17,0
407,181,29,0,4,0
611,268,46,0,10,1
624,147,19,0,18,1
458,514,47,0,19,1
145,308,31,0,5,0
297,984,29,1,3,0
392,495,52,0,20,0
699,1187,44,0,13,1
666,134,44,0,0,1
92,425,32,0,5,1
181,456,26,0,6,0
515,682,53,0,11,1
178,96,26,0,13,1
592,813,18,0,18,1
907,120,25,1,13,1
758,350,27,0,18,1
13,886,47,0,3,1
30,164,7,0,18,1
103,117,26,0,18,1
268,121,24,0,4,0
878,276,50,1,3,0
158,233,50,0,3,0
881,127,39,0,11,1
804,1489,39,0,3,0
373,318,24,1,13,1
848,588,46,0,4,0
271,345,51,0,4,0
343,729,43,0,4,0
104,926,27,0,18,0
393,507,19,0,18,0
405,779,22,1,7,0
847,820,29,0,18,0
868,189,21,0,14,1
779,7,31,0,18,0
406,216,52,0,3,0
555,21,29,1,3,1
342,216,25,1,13,1
394,232,25,0,0,1
378,356,35,0,18,1
622,665,25,0,14,0
734,318,25,1,13,1
475,315,30,0,14,1
363,1056,20,0,18,1
378,1531,35,0,18,1
806,204,27,0,11,1
201,403,27,0,20,0
21,437,26,0,20,0
92,855,32,0,5,1
332,684,20,0,18,1
159,1048,23,1,18,0
506,54,46,0,14,1
13,491,47,0,3,1
541,542,19,1,18,0
932,197,58,0,3,1
883,345,49,0,10,0
222,829,29,0,14,0
361,498,22,0,18,1
329,248,48,0,3,0
362,313,35,1,8,1
303,1337,19,0,18,0
65,97,51,1,3,1
184,665,37,0,10,0
301,94,24,0,18,1
339,132,35,0,9,1
355,264,25,0,18,1
758,571,27,0,18,1
272,12,33,0,17,1
452,94,35,0,0,0
807,491,41,1,7,1
399,400,25,0,13,0
429,392,27,0,18,0
159,1023,23,1,18,0
158,809,50,0,3,0
178,71,26,0,13,1
514,31,27,0,14,1
492,187,57,0,3,1
344,45,30,1,10,1
34,899,38,1,0,1
532,1428,20,0,18,1
378,956,35,0,18,0
660,40,26,0,18,0
673,294,51,0,3,1
863,1607,17,0,18,0
360,45,51,0,13,1
119,354,32,0,14,1
363,270,20,0,18,0
267,29,23,0,4,0
537,458,36,0,4,0
512,56,29,0,13,1
308,208,60,0,15,1
151,684,38,1,0,0
559,660,69,0,6,0
308,180,60,0,15,1
321,529,49,1,3,1
830,151,46,0,14,0
829,70,48,0,20,1
128,838,24,1,11,1
818,269,28,0,10,0
373,172,24,1,13,1
648,633,43,0,4,0
154,874,25,0,18,0
502,342,22,0,18,1
6,533,42,0,6,1
194,629,38,0,0,0
612,1,36,0,3,1
399,465,25,0,13,0
442,129,22,0,18,1
533,77,43,0,10,1
329,79,48,0,3,1
327,405,22,0,18,0
377,1105,22,0,18,0
715,50,21,0,19,1
856,289,43,1,11,0
408,288,23,0,18,1
907,322,25,1,13,1
100,347,36,0,6,1
791,754,31,0,3,1
15,255,49,1,3,1
296,961,43,1,0,1
690,546,35,0,16,1
430,527,38,0,17,1
280,128,30,1,10,0
334,886,32,0,10,1
536,80,38,0,4,0
280,416,30,1,10,1
617,565,27,1,20,1
483,144,29,0,17,0
292,181,35,1,14,1
453,214,18,0,18,0
413,236,55,0,3,1
21,240,26,0,20,1
454,55,57,0,13,0
170,326,53,1,7,1
178,926,26,0,13,1
59,175,49,0,3,1
916,246,27,0,4,1
181,933,26,0,6,0
680,274,33,0,9,0
409,201,48,0,0,0
246,981,19,0,18,0
867,23,24,0,17,1
666,1154,44,0,0,0
466,403,22,0,18,0
712,191,22,1,18,0
467,293,29,0,4,1
178,276,26,0,13,0
634,1197,39,0,4,1
59,177,49,0,3,1
437,98,27,1,13,1
194,183,38,0,0,0
829,257,48,0,20,1
373,390,24,1,13,0
825,222,44,0,4,1
645,673,27,0,14,0
749,402,33,0,13,1
654,98,27,1,18,1
838,286,23,0,18,1
12,28,28,1,13,1
476,319,28,0,18,0
612,1060,36,0,3,1
178,1011,26,0,13,0
320,147,19,0,18,1
881,375,39,0,11,0
566,496,20,0,18,1
804,288,39,0,3,0
886,69,20,0,18,0
787,879,18,1,18,1
749,391,33,0,13,0
863,258,17,0,18,1
233,660,38,0,4,1
401,135,46,1,7,0
308,432,60,0,15,1
458,519,47,0,19,1
110,364,19,0,18,0
863,872,17,0,18,0
164,1025,47,0,7,1
621,313,17,0,18,1
244,772,28,0,19,1
501,678,22,0,18,0
624,181,19,0,18,1
392,258,52,0,20,0
233,269,38,0,4,1
234,289,60,0,15,1
701,326,51,1,10,1
764,756,27,1,3,0
38,573,28,1,13,0
606,184,28,0,14,1
313,820,41,0,11,0
303,145,19,0,18,0
608,1009,22,0,13,1
833,1427,34,0,20,0
757,175,26,0,18,0
804,511,39,0,3,1
337,392,37,0,17,1
425,443,19,0,18,0
44,474,26,0,19,1
249,597,25,0,18,0
856,258,43,1,11,1
825,591,44,0,4,1
911,186,37,1,20,1
789,124,29,0,13,1
674,678,13,1,18,0
393,794,19,0,18,1
474,50,51,0,6,1
373,163,24,1,13,1
653,620,31,0,6,0
483,250,29,0,17,0
844,172,22,0,4,1
476,4,28,0,18,1
91,520,55,0,11,1
188,56,42,0,18,1
543,385,33,0,17,0
398,132,40,0,13,1
551,82,25,0,14,1
316,435,43,1,13,0
840,671,39,0,1,0
760,1037,35,1,13,1
603,210,21,0,14,1
763,151,27,0,17,1
737,58,30,0,14,1
286,465,27,0,18,1
616,339,55,0,17,0
519,1280,22,0,13,1
108,281,44,0,3,1
21,925,26,0,20,0
655,1462,50,1,7,0
457,51,33,1,16,1
536,71,38,0,4,1
379,158,44,0,14,0
293,729,24,0,20,0
66,7,23,0,18,0
665,271,25,0,0,0
327,408,22,0,18,0
758,826,27,0,18,0
184,529,37,0,10,1
384,271,52,0,14,1
660,428,26,0,18,1
480,203,57,0,15,1
682,291,23,0,14,0
919,418,25,0,13,1
276,365,21,0,18,0
291,466,19,0,18,1
495,226,29,0,4,1
178,235,26,0,13,0
290,378,40,0,4,0
378,728,35,0,18,0
405,127,22,1,7,1
533,180,43,0,10,0
328,1042,51,0,0,0
235,898,37,0,3,0
583,265,44,0,4,1
874,124,36,0,17,1
286,778,27,0,18,1
6,223,42,0,6,1
565,382,40,0,18,1
372,219,25,1,18,1
500,250,28,0,0,1
102,208,38,0,14,1
213,479,33,0,6,1
221,763,19,0,18,1
13,124,47,0,3,1
598,748,40,1,11,1
805,401,27,1,13,1
542,100,21,0,18,1
707,811,56,1,10,1
89,187,43,1,0,1
346,520,34,0,13,1
221,39,19,0,18,1
645,208,27,0,14,1
757,176,26,0,18,1
363,831,20,0,18,0
405,853,22,1,7,0
457,228,33,1,16,1
462,181,19,1,18,1
308,732,60,0,15,1
731,190,41,1,3,1
711,744,22,1,18,1
472,928,24,0,18,1
164,117,47,0,7,1
697,254,25,0,13,0
246,289,19,0,18,0
496,17,21,1,18,0
697,244,25,0,13,1
906,121,45,0,10,1
424,310,36,1,11,0
334,315,32,0,10,1
439,13,23,1,0,0
526,1,30,0,11,1
903,4,28,0,3,1
806,157,27,0,11,0
283,455,28,0,14,1
456,294,24,0,19,0
85,479,51,0,3,1
748,748,28,0,0,1
129,339,36,1,11,0
374,1051,36,0,6,1
665,866,25,0,0,0
99,118,20,0,18,0
6,479,42,0,6,1
22,455,25,0,20,1
109,1222,29,0,13,1
497,12,20,0,18,1
85,955,51,0,3,1
703,322,26,0,3,0
413,327,55,0,3,0
711,393,22,1,18,1
374,1011,36,0,6,1
642,366,18,1,18,1
592,1264,18,0,18,1
488,873,48,0,19,0
59,517,49,0,3,1
599,595,22,1,18,1
325,188,48,0,19,0
851,363,18,0,13,1
883,96,49,0,10,1
16,208,21,0,5,1
639,323,42,1,10,0
417,1247,27,1,13,0
854,476,29,1,18,0
708,50,26,1,8,1
241,690,26,1,18,0
691,672,34,0,3,0
300,833,26,1,14,1
295,705,31,0,3,1
796,229,32,1,20,0
497,109,20,0,18,1
788,97,51,0,0,0
18,512,35,1,13,1
455,475,48,0,0,1
356,1294,32,1,8,1
244,217,28,0,19,1
213,197,33,0,6,1
119,226,32,0,14,0
94,1012,26,0,18,1
642,120,18,1,18,0
759,121,20,1,18,1
276,853,21,0,18,1
188,181,42,0,18,0
698,131,28,1,14,1
682,779,23,0,14,0
774,449,30,0,18,0
5,412,33,1,13,0
429,273,27,0,18,1
773,24,20,0,18,0
177,87,20,0,14,1
288,688,34,0,11,0
332,934,20,0,18,0
207,393,39,0,11,1
145,96,31,0,5,1
561,1059,23,0,4,0
489,872,55,0,13,0
337,222,37,0,17,1
497,475,20,0,18,1
551,210,25,0,14,1
650,419,42,0,4,1
872,290,19,1,18,0
568,423,39,0,3,1
796,606,32,1,20,1
896,1406,28,0,20,0
592,1008,18,0,18,1
840,1674,39,0,1,1
782,269,21,1,1,0
194,427,38,0,0,1
922,471,29,1,0,0
401,157,46,1,7,0
497,183,20,0,18,1
230,402,28,1,18,1
33,751,23,0,18,1
721,631,24,1,5,1
440,258,30,0,13,1
60,204,50,0,7,1
868,207,21,0,14,0
234,653,60,0,15,0
521,235,19,0,18,0
158,144,50,0,3,1
405,731,22,1,7,0
42,54,30,0,0,1
428,307,28,0,18,1
587,330,26,0,13,0
774,527,30,0,18,0
94,455,26,0,18,0
355,872,25,0,18,1
417,1016,27,1,13,1
40,337,38,0,17,1
57,252,16,0,12,0
782,887,21,1,1,1
786,176,36,1,4,1
56,778,25,0,10,1
786,281,36,1,4,1
753,182,56,0,16,0
345,1017,28,1,10,0
308,583,60,0,15,1
314,105,20,1,18,1
23,188,30,1,1,0
10,610,53,0,9,1
637,460,30,0,13,0
445,644,21,0,20,0
405,940,22,1,7,0
43,155,29,1,10,1
711,269,22,1,18,1
537,61,36,0,4,1
544,304,44,1,13,0
894,748,47,0,3,0
671,181,21,0,14,1
747,429,19,0,13,1
694,52,60,0,14,1
802,176,35,0,0,1
184,127,37,0,10,1
435,31,24,0,4,1
768,257,29,0,0,1
181,124,26,0,6,0
872,685,19,1,18,1
663,546,26,0,13,0
847,456,29,0,18,0
707,294,56,1,10,0
663,1011,26,0,13,0
606,1190,28,0,14,0
682,42,23,0,14,1
290,1013,40,0,4,0
48,428,45,0,0,1
154,919,25,0,18,1
92,132,32,0,5,0
468,955,28,0,4,1
85,639,51,0,3,0
13,318,47,0,3,0
329,245,48,0,3,0
474,663,51,0,6,1
912,357,51,0,13,1
401,482,46,1,7,1
863,903,17,0,18,0
362,268,35,1,8,0
10,482,53,0,9,1
724,680,31,0,6,0
327,66,22,0,18,0
630,280,26,1,7,0
22,53,25,0,20,0
541,15,19,1,18,0
474,385,51,0,6,1
504,294,40,1,20,0
524,1065,56,0,3,0
468,98,28,0,4,1
416,477,20,1,18,1
682,1012,23,0,14,1
826,11,28,0,1,1
44,1,26,0,19,1
912,443,51,0,13,1
721,199,24,1,5,1
326,612,41,0,0,0
624,763,19,0,18,0
90,568,60,0,3,1
339,4,35,0,9,1
6,177,42,0,6,1
749,203,33,0,13,1
263,1451,41,0,14,1
7,666,57,0,0,1
550,301,16,1,18,0
194,9,38,0,0,1
633,317,35,0,14,0
795,143,30,0,14,0
339,521,35,0,9,1
504,215,40,1,20,1
268,940,24,0,4,0
13,451,47,0,3,0
94,77,26,0,18,0
178,97,26,0,13,1
457,252,33,1,16,1
151,286,38,1,0,1
152,354,33,1,3,0
781,134,20,0,18,1
716,965,36,1,0,0
276,1091,21,0,18,0
837,283,36,1,1,1
174,1282,30,1,0,1
291,569,19,0,18,0
660,569,26,0,18,0
655,686,50,1,7,0
795,1095,30,0,14,0
415,531,39,0,3,1
270,265,18,1,18,1
347,69,18,0,18,1
716,235,36,1,0,0
404,750,29,1,14,0
47,322,53,0,11,0
464,520,60,0,20,1
53,281,26,0,14,1
234,731,60,0,15,0
897,118,30,0,13,1
496,1091,21,1,18,0
10,32,53,0,9,1
200,1028,40,0,14,0
617,17,27,1,20,0
919,475,25,0,13,0
561,205,23,0,4,0
435,451,24,0,4,1
586,80,20,0,18,0
450,751,35,1,3,1
239,114,39,0,1,0
435,432,24,0,4,0
87,274,47,0,0,1
764,280,27,1,3,1
655,645,50,1,7,0
487,272,22,0,4,1
721,325,24,1,5,0
693,606,43,1,7,1
532,655,20,0,18,1
435,218,24,0,4,0
273,340,50,1,13,0
262,121,19,1,18,0
200,79,40,0,14,1
790,721,27,0,19,0
366,7,20,1,18,0
305,479,23,0,14,0
851,1009,18,0,13,0
467,762,29,0,4,0
379,419,44,0,14,1
898,328,23,0,8,0
492,1098,57,0,3,1
407,969,29,0,4,1
894,190,47,0,3,1
660,271,26,0,18,0
59,188,49,0,3,1
313,183,41,0,11,1
295,142,31,0,3,1
314,1519,20,1,18,1
459,651,22,0,18,0
198,33,21,1,18,0
907,520,25,1,13,1
244,77,28,0,19,1
899,710,32,0,13,0
418,269,55,1,12,1
626,358,23,0,17,0
813,289,14,1,18,1
734,165,25,1,13,0
776,185,30,0,10,1
94,624,26,0,18,0
276,193,21,0,18,1
84,100,32,0,6,1
290,172,40,0,4,1
897,151,30,0,13,1
487,197,22,0,4,0
94,98,26,0,18,1
313,659,41,0,11,1
271,605,51,0,4,1
764,588,27,1,3,1
561,655,23,0,4,0
536,380,38,0,4,1
332,64,20,0,18,1
76,70,20,0,18,1
207,529,39,0,11,1
450,97,35,1,3,1
450,29,35,1,3,0
534,978,20,0,18,1
828,748,28,0,10,0
406,239,52,0,3,0
42,203,30,0,0,1
234,1397,60,0,15,1
103,50,26,0,18,1
773,1240,20,0,18,0
798,399,40,1,20,1
534,760,20,0,18,0
271,479,51,0,4,1
630,477,26,1,7,1
711,196,22,1,18,1
721,331,24,1,5,0
60,1123,50,0,7,1
747,1204,19,0,13,1
456,380,24,0,19,0
295,202,31,0,3,1
693,58,43,1,7,0
66,15,23,0,18,0
145,304,31,0,5,0
6,269,42,0,6,1
371,77,36,0,4,1
370,321,52,0,20,0
412,28,25,0,3,1
498,197,26,0,20,1
354,1197,29,1,10,0
381,1,33,0,1,1
378,787,35,0,18,0
551,241,25,0,14,1
930,265,28,1,17,0
500,742,28,0,0,0
189,246,32,0,1,1
600,176,34,0,14,1
886,367,20,0,18,1
666,197,44,0,0,1
73,748,24,0,18,0
168,252,48,0,13,0
95,265,31,0,0,0
716,1,36,1,0,1
402,257,30,0,4,1
90,177,60,0,3,1
240,288,23,1,3,1
166,323,47,0,3,1
465,525,32,0,13,0
795,168,30,0,14,1
1,118,24,0,19,0
655,251,50,1,7,0
649,50,20,0,18,1
127,230,33,0,12,1
488,707,48,0,19,0
308,842,60,0,15,0
640,204,20,0,18,1
195,143,42,0,17,1
838,275,23,0,18,1
59,210,49,0,3,1
286,42,27,0,18,1
804,529,39,0,3,1
788,1107,51,0,0,0
704,269,51,1,10,1
588,658,18,1,18,1
493,881,22,0,4,0
868,408,21,0,14,1
366,672,20,1,18,1
864,231,27,0,14,0
157,150,57,0,4,1
25,121,39,0,4,1
288,527,34,0,11,0
708,764,26,1,8,1
311,700,32,0,19,0
524,955,56,0,3,0
373,735,24,1,13,1
75,411,24,0,5,1
538,174,31,0,17,1
655,1192,50,1,7,1
887,596,14,1,18,1
918,417,40,0,17,0
378,87,35,0,18,1
450,195,35,1,3,1
478,451,29,0,13,1
2,279,53,1,13,1
851,975,18,0,13,0
896,557,28,0,20,0
343,22,43,0,4,1
312,153,48,0,13,0
459,222,22,0,18,1
726,294,25,1,0,1
864,58,27,0,14,1
201,207,27,0,20,0
171,690,48,1,3,0
405,1053,22,1,7,1
33,258,23,0,18,1
426,657,55,0,3,1
391,182,23,0,18,1
314,122,20,1,18,0
274,83,20,1,18,1
758,452,27,0,18,0
505,491,27,1,13,0
151,10,38,1,0,1
884,640,44,0,4,0
504,452,40,1,20,0
558,19,56,1,20,1
546,17,36,0,6,1
724,338,31,0,6,0
265,1,26,0,6,1
894,885,47,0,3,0
224,962,31,1,3,0
13,294,47,0,3,0
367,769,17,0,18,0
577,196,36,1,18,1
717,121,24,0,19,0
887,934,14,1,18,1
399,754,25,0,13,0
201,847,27,0,20,0
712,575,22,1,18,0
738,228,35,0,19,1
505,88,27,1,13,1
535,433,45,1,3,1
932,648,58,0,3,1
450,49,35,1,3,1
279,1113,33,0,14,0
425,183,19,0,18,0
700,531,17,0,18,1
622,934,25,0,14,0
141,293,49,0,14,0
735,676,29,1,7,0
638,385,45,0,4,1
870,810,22,0,18,0
64,144,32,0,3,0
889,161,24,0,19,1
707,208,56,1,10,1
756,245,30,1,12,0
378,655,35,0,18,1
921,69,20,1,18,1
379,317,44,0,14,1
908,123,44,1,10,0
749,420,33,0,13,1
588,542,18,1,18,0
477,88,23,1,18,1
290,498,40,0,4,1
934,134,61,0,4,1
308,429,60,0,15,1
357,928,26,0,6,1
505,202,27,1,13,0
68,596,19,0,18,0
298,294,44,0,6,0
513,685,43,0,0,1
340,186,46,0,4,1
659,520,31,0,3,0
25,495,39,0,4,1
663,240,26,0,13,0
927,155,23,0,14,1
426,526,55,0,3,1
72,792,48,1,0,0
796,284,32,1,20,0
249,1103,25,0,18,1
174,14,30,1,0,1
870,10,22,0,18,1
313,200,41,0,11,0
891,127,51,1,0,1
457,191,33,1,16,1
11,357,39,1,13,1
145,294,31,0,5,1
844,175,22,0,4,0
653,139,31,0,6,0
868,562,21,0,14,0
671,1491,21,0,14,0
234,1457,60,0,15,0
198,423,21,1,18,0
189,525,32,0,1,1
59,650,49,0,3,1
440,350,30,0,13,1
521,87,19,0,18,0
387,561,33,0,5,0
87,1188,47,0,0,0
381,509,33,0,1,1
501,108,22,0,18,1
781,258,20,0,18,0
626,272,23,0,17,1
595,410,25,0,14,1
682,573,23,0,14,1
773,233,20,0,18,0
343,82,43,0,4,1
495,478,29,0,4,1
279,449,33,0,14,0
532,228,20,0,18,1
639,1005,42,1,10,0
59,127,49,0,3,1
10,170,53,0,9,1
416,875,20,1,18,0
403,257,37,0,13,0
764,89,27,1,3,1
158,168,50,0,3,1
524,402,56,0,3,0
527,175,33,0,10,0
323,273,21,0,18,1
13,860,47,0,3,0
864,1208,27,0,14,0
405,239,22,1,7,0
545,195,27,0,19,1
166,243,47,0,3,0
303,948,19,0,18,0
259,15,21,0,18,0
354,889,29,1,10,1
130,67,20,0,12,1
506,168,46,0,14,1
788,443,51,0,0,1
7,529,57,0,0,0
214,334,26,1,10,0
844,99,22,0,4,0
53,546,26,0,14,1
844,70,22,0,4,1
201,324,27,0,20,1
138,15,46,0,2,1
349,10,68,0,15,1
343,252,43,0,4,1
239,269,39,0,1,1
72,215,48,1,0,1
101,111,15,0,18,0
409,97,48,0,0,1
618,50,15,1,18,1
288,632,34,0,11,1
660,196,26,0,18,1
207,628,39,0,11,0
924,288,29,0,13,0
406,23,52,0,3,1
899,214,32,0,13,1
676,1,30,0,14,1
15,328,49,1,3,0
602,988,47,1,13,1
276,597,21,0,18,0
321,193,49,1,3,0
566,96,20,0,18,0
871,197,31,0,6,0
758,91,27,0,18,1
584,423,25,0,18,1
164,326,47,0,7,0
487,809,22,0,4,0
715,101,21,0,19,0
178,326,26,0,13,1
416,246,20,1,18,1
398,479,40,0,13,1
385,48,36,0,20,1
296,24,43,1,0,0
665,496,25,0,0,0
312,968,48,0,13,1
2,50,53,1,13,1
401,50,46,1,7,0
886,512,20,0,18,0
868,685,21,0,14,0
256,51,35,1,12,1
181,137,26,0,6,0
183,210,33,0,17,0
255,831,23,0,5,1
39,345,41,0,5,0
545,77,27,0,19,0
854,1,29,1,18,0
910,124,28,0,7,0
365,315,29,0,9,1
361,176,22,0,18,1
342,846,25,1,13,0
445,209,21,0,20,1
699,9,44,0,13,0
6,56,42,0,6,1
216,221,22,0,4,1
620,225,18,1,20,0
334,11,32,0,10,1
184,220,37,0,10,0
318,321,65,0,15,1
87,570,47,0,0,0
934,602,61,0,4,0
313,628,41,0,11,1
403,546,37,0,13,0
916,1073,27,0,4,1
13,343,47,0,3,0
279,116,33,0,14,0
654,249,27,1,18,1
246,1232,19,0,18,0
779,225,31,0,18,1
223,866,19,1,18,1
591,393,57,1,10,1
881,13,39,0,11,1
825,748,44,0,4,1
59,313,49,0,3,1
72,504,48,1,0,1
339,98,35,0,9,1
559,294,69,0,6,0
666,657,44,0,0,1
425,293,19,0,18,1
943,92,22,0,18,1
536,214,38,0,4,0
918,430,40,0,17,0
178,864,26,0,13,0
457,722,33,1,16,1
498,317,26,0,20,0
374,475,36,0,6,0
387,381,33,0,5,1
327,245,22,0,18,0
403,276,37,0,13,1
49,627,23,1,18,0
207,1378,39,0,11,0
888,762,41,0,17,1
562,582,54,1,0,1
437,1599,27,1,13,1
746,176,25,0,4,1
654,268,27,1,18,0
533,498,43,0,10,1
796,431,32,1,20,1
716,91,36,1,0,1
