244,521,4,880606385
95,708,2,880571951
308,231,3,887740410
295,60,5,879517492
505,748,1,888631208
379,649,4,880525084
7,547,3,891353710
114,655,3,881260506
68,458,1,876974048
380,665,2,885480870
85,194,4,879454189
268,324,4,876513708
86,270,5,879570974
13,884,2,882140814
363,117,5,891495742
296,79,4,884197068
393,802,3,889729420
308,558,4,887737594
116,268,5,886310197
327,327,3,887737402
347,756,2,881653266
429,166,5,882384796
387,151,3,886481228
366,561,5,888858078
407,635,3,876345934
436,125,4,887770037
374,186,5,880395604
75,678,3,884049758
145,877,2,885557506
487,136,5,883445606
145,789,4,875272132
393,90,2,889729938
466,1313,3,890283690
405,729,4,885545487
430,302,4,877225173
328,70,4,885047252
330,568,5,876546752
505,468,4,889334096
437,581,1,880143010
486,6,4,879874902
118,132,4,875384793
125,790,4,892838462
325,28,3,891478796
389,474,5,879991535
181,877,2,878961668
271,257,4,886106038
229,311,5,891633028
292,482,5,881103606
483,250,3,878952837
40,245,3,889041671
436,200,3,887769515
393,257,4,887744294
178,238,4,882826577
16,240,4,877724603
178,235,1,882824467
336,388,1,877757418
381,283,5,892697655
374,620,3,880394088
195,1407,2,874825826
217,33,4,889069878
432,150,5,889415853
474,285,5,888628044
394,128,3,880888896
327,1017,2,887819316
95,193,3,879198482
292,607,4,881105625
495,216,4,888632443
430,264,2,877225328
393,1228,3,889728074
388,742,5,886437163
419,181,4,879435807
525,123,3,881086051
314,1041,4,877888445
511,292,5,890004686
393,480,4,889554756
284,272,5,885328727
515,690,2,887660131
18,474,4,880129731
178,90,3,882827985
497,864,3,879309734
508,172,5,883767157
425,841,1,878738597
450,123,2,882373464
263,87,4,891298977
95,971,3,879198262
244,1079,2,880605333
160,671,5,876859778
291,546,3,874805958
64,569,3,889740602
81,275,4,876533657
44,159,3,878347633
463,149,2,877385341
506,1219,2,874874760
200,107,3,884128022
459,121,5,879563474
210,290,4,887730813
327,182,4,887744205
363,1214,1,891497712
500,133,3,883875681
144,69,5,888105140
174,210,4,886514788
501,307,4,883346651
145,738,3,875272927
346,576,3,875264945
371,64,4,877487052
406,219,3,879792897
18,972,3,880130515
194,820,1,879541742
422,327,3,875129603
87,21,3,879877173
203,283,5,880434359
298,1,5,884126061
468,137,4,875280126
332,264,3,893027312
311,423,5,884365579
296,303,4,884196238
389,780,3,880614316
495,642,4,888635050
363,216,3,891495879
416,25,4,876697243
107,268,4,891264387
385,496,2,879441538
533,949,4,879439519
102,332,3,883277920
398,49,3,875736199
195,326,3,887439400
327,708,4,887818596
336,1496,1,877757268
487,265,5,883530236
320,66,4,884751034
524,95,3,884636617
345,70,5,884992248
479,752,3,889125284
1,133,4,876892818
145,761,4,882182850
334,125,3,891544925
416,393,4,886316118
62,91,4,879375196
279,1266,1,875308843
478,17,2,889396180
383,89,3,891193181
354,272,3,891180399
96,181,5,884403687
334,197,4,891546181
308,241,4,887738509
391,659,4,877399208
467,1142,5,879532478
146,328,3,891458079
473,293,4,878157507
417,485,3,880949880
276,128,4,874792436
94,1218,4,891722511
151,657,5,879524760
377,98,5,891299009
334,746,3,891548622
241,682,2,887249745
396,333,4,884645528
270,257,4,876954223
308,430,4,887738717
256,210,4,882164443
474,244,4,887915646
426,492,5,879441931
380,81,3,885478908
466,315,5,890284231
452,234,3,875264355
500,1014,2,884527433
459,147,3,879563435
405,1108,1,885546069
460,322,3,882910722
234,381,3,892335739
454,56,3,888267590
431,300,4,877844248
286,737,4,877532419
215,50,5,891436543
282,340,3,879949394
527,588,4,879456289
325,1232,1,891479228
426,616,4,879444787
22,202,5,878886480
492,124,4,879969345
151,238,5,879542286
130,939,4,876252041
450,502,5,882469061
438,280,5,879868423
527,28,3,879456289
130,929,4,876251160
134,328,4,891732335
89,724,4,879460027
387,176,3,886480446
527,615,4,879456312
504,276,3,887831790
184,411,3,889908207
56,232,4,892676339
70,161,3,884067638
487,81,3,883531507
532,746,5,893119438
184,401,3,889910418
456,581,3,881375155
262,785,3,879794359
532,769,2,888630531
537,28,3,886031438
497,228,3,879310762
327,715,4,887819860
215,300,3,891434733
279,109,5,880869018
1,239,4,878542845
416,452,3,886319106
490,123,2,875428570
21,976,1,874951483
378,1211,3,880333516
360,306,4,880353584
222,710,4,881059714
7,27,4,891352692
407,291,4,876348681
527,127,5,879456132
427,1265,5,879701253
506,88,4,874873944
454,326,4,881958362
327,582,4,887822711
329,274,3,891656639
417,89,5,879647604
28,323,3,882826593
83,121,4,880306951
141,127,2,884584735
469,1558,5,879524177
498,1426,3,881959103
454,735,2,888267387
50,324,5,877052008
334,510,4,891628832
214,522,4,891544052
489,681,3,891366805
313,418,3,891014838
252,1,5,891456989
128,218,3,879969244
498,489,3,881956140
374,143,2,882159114
104,508,2,888465201
409,514,5,881107310
497,655,4,878759862
456,100,3,881372366
271,89,3,885848518
487,73,3,884050038
407,345,4,884614729
343,180,5,876404613
15,280,3,879456167
305,215,2,886323464
421,302,4,892241236
59,489,4,888205300
429,179,3,882385012
293,15,3,888904777
234,546,1,891227851
425,562,1,878738385
425,597,1,878739095
454,215,4,881959917
178,92,3,882827803
255,447,3,883216599
293,252,2,888905086
276,99,4,874792907
405,517,3,885547177
115,96,3,881172117
252,276,5,891456877
318,376,3,884498314
387,156,5,886484336
393,423,3,887746849
112,323,3,884992651
36,333,4,882157227
295,527,4,879517964
399,432,3,882348283
181,1132,1,878963342
119,11,5,874781198
463,221,5,877385180
455,245,3,878585344
293,1248,2,888907527
62,238,5,879373568
72,664,3,880037020
151,31,3,879524713
393,473,3,887745135
94,83,4,885873653
44,231,2,878347915
389,173,3,880087003
303,1510,3,879485659
344,202,4,884901180
359,472,4,886453402
453,416,2,888206132
201,438,1,884114813
435,21,4,884134134
249,789,5,879572911
246,993,3,884920770
5,408,5,878844495
270,7,4,876954004
534,117,5,877807973
219,71,1,889452455
496,746,3,876066633
367,145,3,876690077
393,95,4,889555295
198,298,1,884204993
456,449,3,881375226
423,696,3,891395759
73,64,5,888625042
533,847,3,880402996
393,622,4,889555074
456,286,3,887165765
117,173,5,881011697
233,129,3,876374463
269,931,1,891451754
533,161,4,879439465
466,357,4,890285706
26,14,3,891371505
42,202,5,881107687
523,393,5,883702411
103,257,3,880415892
307,529,4,877381142
535,181,4,879617818
545,399,4,879900794
174,739,5,886513729
500,175,5,883874341
288,234,4,886374473
498,32,4,881956363
217,541,3,889069974
194,529,4,879523575
487,260,2,883441026
137,260,3,881432735
338,216,4,879438196
498,515,4,881956953
417,68,3,879647275
311,228,5,884365325
459,220,3,879563367
297,283,4,874954387
497,197,3,879310419
84,317,3,883453587
479,1016,3,879460254
487,202,5,883445943
303,1073,4,879467191
393,1040,3,887745410
90,317,4,891383626
346,2,5,875263473
332,1047,3,887938652
387,102,3,886483669
323,763,4,878739459
331,198,4,877196634
96,238,4,884403250
506,295,4,879074845
215,636,2,891436690
226,507,2,883889146
551,405,3,892783612
354,9,3,891216607
327,209,4,887747939
96,190,4,884402978
405,707,1,885549309
90,762,3,891385250
184,747,3,889909672
460,302,4,882910837
334,1198,3,891544735
527,190,4,879456362
157,269,4,886889876
370,64,4,879434745
494,748,1,879540720
99,345,3,885678696
532,682,4,877898976
429,457,1,882384438
537,1111,3,886031506
20,210,4,879669065
508,209,5,883767325
268,11,4,875309507
75,294,3,884049758
280,1207,4,891701998
482,301,4,887643315
5,416,1,875721196
456,216,4,881374193
92,204,4,875653913
244,655,5,880605766
528,751,4,888520371
250,237,2,878089753
24,8,5,875323002
128,497,3,879967102
412,114,4,879716874
536,143,5,882360425
365,1137,5,891303950
249,125,3,879640210
343,277,4,876402978
203,257,3,880434298
299,538,3,881605700
336,237,5,877759598
100,880,1,891375260
429,581,2,882385684
459,111,3,879563201
251,117,4,886272009
234,393,2,892335108
495,679,3,888634784
445,544,2,891200417
130,181,5,874953621
184,399,3,889910159
328,561,3,885049431
293,636,4,888906576
6,495,4,883601366
486,748,2,879874218
222,338,1,881058145
186,540,4,879024014
125,513,4,879454385
276,88,3,874791960
94,204,4,891721317
457,845,4,882393801
472,1119,5,875983023
529,331,4,882535220
232,132,5,888549721
234,515,5,892078424
269,428,5,891448980
465,283,3,883530560
444,912,4,891978663
381,228,4,892697373
417,65,4,879647011
449,105,1,879959573
24,11,5,875323100
327,164,3,887746219
378,285,4,880044312
450,482,5,882371904
503,747,3,880383424
425,244,1,878739015
268,1046,3,875745501
201,31,1,884114232
5,95,4,875721168
416,143,5,893213918
373,497,3,877099317
429,168,5,882387773
504,132,5,887838815
533,118,4,879192792
483,405,3,878952966
487,288,4,883440572
499,183,4,885599718
505,258,1,888630999
57,1096,3,883697940
561,164,2,885809626
297,83,4,875774306
90,356,4,891385752
25,968,4,885852218
181,456,1,878962586
374,1277,3,880394331
53,628,5,879443253
332,70,2,888360179
339,160,5,891033512
479,117,3,889125627
92,1028,2,876769174
303,586,2,879485659
249,117,4,879640414
54,930,1,880937813
246,1139,2,884923811
554,229,3,876369907
479,288,3,879459836
207,281,3,876018471
541,423,3,883864985
380,139,1,885480414
200,866,4,891825324
327,11,4,887745303
363,54,3,891497440
551,950,2,892783861
535,137,4,879618502
211,423,5,879459846
542,399,2,886533172
537,459,3,886030381
7,507,5,891352383
429,1110,2,882387234
551,223,4,892776650
429,505,4,882384821
539,661,5,879788045
551,581,5,892783972
489,330,4,891445277
537,58,4,886031719
226,176,4,883888978
234,608,3,892078741
497,1157,2,879362178
24,41,5,875323594
550,892,2,883426119
343,357,5,876408139
478,381,5,889397221
533,4,3,888845066
339,1526,4,891035116
130,1089,2,876250718
447,248,5,878854383
389,527,3,880086868
557,262,2,882458820
305,941,2,886324792
18,461,4,880130713
52,13,5,882922485
450,589,3,882813241
342,298,3,874984619
417,245,4,879649779
168,597,3,884288112
406,421,4,882480628
277,1129,3,879543421
457,483,5,882396705
112,887,5,884992444
234,124,4,891227689
551,132,5,892777583
463,15,4,877385287
537,226,2,886032000
564,1399,2,888718470
52,151,5,882922249
435,1103,4,884131627
405,1585,1,885546487
360,286,5,880353526
508,214,3,883775341
281,326,1,881200491
239,300,1,889178513
308,646,5,887738508
537,242,3,886028498
406,240,4,879540078
54,295,3,880936905
456,743,2,881372256
406,357,4,879446108
49,640,1,888066685
533,127,5,879192278
561,204,3,885808716
29,300,3,882820897
416,1300,3,886315494
236,9,5,890116792
187,428,4,879465308
138,513,5,879024043
561,343,4,885807035
64,425,4,889739051
537,470,2,886032029
533,98,4,879438543
206,1024,1,888180049
512,97,5,888579520
60,12,4,883326463
295,95,4,879518080
194,1066,3,879554383
18,198,3,880130613
524,291,4,884627777
460,14,5,882912418
328,912,3,893195852
234,1450,3,892335213
474,173,5,887924027
406,234,4,879792863
573,143,2,885844339
130,100,3,874953558
470,295,3,879178455
217,183,3,889069741
90,650,5,891384516
110,1249,3,886989612
567,613,4,882426927
496,1063,3,876066485
457,144,5,882397494
235,431,2,889655490
478,161,3,889396645
269,134,4,891448849
449,702,5,880410778
189,13,4,893264220
279,890,3,882146458
109,164,5,880578066
49,96,1,888069512
506,56,4,874873374
151,204,4,879524641
335,323,4,891567125
344,322,2,889814470
542,28,4,886533452
528,193,4,886101873
511,895,4,890004863
503,405,3,879438685
442,318,4,883391046
472,229,5,875982560
569,222,3,879794265
514,243,2,885181043
347,258,4,881652077
279,81,4,875732652
429,535,2,882386941
534,24,5,877807780
151,609,4,879525075
326,423,3,879876159
459,687,3,879561782
197,245,4,891409352
577,284,4,880470732
294,1081,3,889242328
566,33,2,881650907
493,746,4,884131143
567,7,4,882426622
486,258,5,879874064
83,25,2,883867729
447,1,3,878854273
551,91,1,892783025
86,683,5,879570974
488,259,1,891293051
168,325,1,884287073
392,172,5,891038401
503,233,5,879454811
189,630,4,893266376
247,300,2,893081411
236,692,4,890116670
320,241,4,884750968
533,234,2,879191373
42,237,4,881105882
407,565,3,876348702
276,241,4,874792402
454,118,4,888267128
184,694,5,889908824
532,568,5,892521554
450,484,3,887662002
429,157,4,882384920
249,135,5,879572668
393,1063,4,889554540
94,391,3,891723644
14,210,5,879119739
380,182,3,885478391
569,3,1,879795551
286,82,3,889651605
535,283,4,879618160
380,956,4,885478271
276,24,4,874792366
24,289,3,875245985
514,408,5,875311225
556,479,5,882136162
157,286,5,874813268
417,555,1,879649389
576,435,4,886986400
91,210,5,891439208
429,356,3,882386942
59,610,4,888205615
64,423,4,889739569
385,18,5,884915008
57,284,3,883697158
232,269,3,891565001
518,7,3,876823197
378,99,4,880045791
416,1,5,893212483
428,312,4,885944005
283,294,4,879297013
462,271,1,886365928
560,260,1,879977973
385,443,3,879445098
450,311,4,885945425
64,121,2,889739678
561,1009,4,885810706
564,827,3,888731038
59,975,4,888203610
194,13,4,879539410
311,399,4,884366269
219,879,4,892039556
92,370,1,875644796
503,246,5,884638548
552,1277,3,879222763
216,257,3,880232830
254,225,3,886475952
416,559,3,886317272
49,50,1,888067691
406,699,4,884630617
585,1347,2,891285658
455,42,2,879110767
410,754,3,888626710
566,423,2,881649709
587,881,2,892871641
314,379,3,877890463
548,1405,3,891415572
416,432,2,878879861
267,665,4,878973825
314,845,5,877886483
398,796,3,875732862
405,1471,1,885548670
13,138,1,882399218
501,181,4,883347857
234,307,2,891033427
553,98,5,879948996
591,1017,3,891039616
71,181,3,877319414
208,517,3,883108398
417,616,2,879648048
399,231,3,882350375
397,878,1,875063722
503,20,5,879438285
393,797,3,889731138
270,860,5,876956464
374,483,3,880394716
422,1187,4,875130137
500,845,4,883865566
303,780,5,879483900
70,230,4,884064269
299,237,2,877877649
255,665,3,883216748
92,271,2,880149111
460,591,2,882911603
582,246,4,882961082
497,145,4,879362382
405,1032,1,885549044
342,866,1,875318585
474,483,5,887924424
561,506,3,885809146
577,662,4,880474933
567,1,3,882426899
407,357,4,875042569
387,238,5,886482928
269,160,2,891448220
409,204,5,881108496
546,436,5,885141438
435,435,3,884132230
401,121,3,891032662
224,365,3,888104188
399,1074,4,882345842
288,268,4,886372812
158,53,1,880134781
453,401,3,888206038
561,1,2,885807713
326,565,3,879877470
456,91,2,881373948
408,302,5,889679683
363,250,1,891499468
194,134,2,879521719
548,1073,4,891044411
106,25,4,881451016
537,467,3,886031634
497,455,4,878759777
26,748,1,891348192
541,274,4,883866093
262,420,3,879793854
59,226,4,888206362
570,303,5,881262256
83,196,5,880307996
115,174,5,881171137
587,879,1,892871536
593,392,3,886193788
466,324,1,890283690
105,327,4,889214406
201,334,4,884110927
472,4,3,875980418
197,679,1,891409935
303,979,4,879484213
18,709,5,880131028
551,203,5,892782975
295,431,5,879518233
193,742,4,889126673
535,629,4,879618776
326,228,4,879876861
435,451,4,884133487
474,848,4,887926998
373,734,3,877111313
543,810,3,877547004
278,752,5,891295164
344,298,4,889814571
95,208,4,879198353
531,457,1,887049341
578,294,3,888957453
497,25,4,879309780
586,203,3,884059027
393,255,4,887744328
72,174,5,880037702
504,54,4,887909936
213,985,3,878955164
63,546,2,875747789
70,231,3,884064862
327,232,4,887819538
342,818,4,875318488
288,289,3,886372937
450,1172,5,882373231
566,242,5,881649273
76,60,4,875028007
253,96,5,891628651
92,577,3,875907649
40,270,3,889041477
450,1401,4,882372103
37,231,2,880916046
90,462,5,891383752
303,1426,2,879484804
95,78,3,888956901
451,1394,1,879012858
346,578,2,874950463
3,342,4,889237174
263,515,5,891298592
6,507,4,883601310
447,1028,3,878855139
83,1016,4,883868345
417,50,3,879646123
119,825,3,874780860
533,221,3,888844601
221,544,4,875244512
49,262,5,888065620
267,62,3,878973597
201,923,3,884113592
551,1267,4,892783906
108,294,4,879879662
517,269,3,892659922
42,501,5,881108345
63,591,3,875747581
454,968,2,888267198
291,568,4,874835141
47,258,4,879438984
151,847,5,879528459
403,284,1,879790389
439,237,5,882893220
573,427,4,885844091
454,836,2,888266785
449,244,4,879959152
518,236,3,876823597
536,199,3,882359499
575,507,2,878148137
586,219,3,884060705
471,151,2,889828154
314,67,4,877891386
292,748,3,877718776
254,151,2,886474396
5,70,4,875636389
405,586,4,885548136
276,572,3,874795823
552,742,4,879222103
474,178,4,887926105
417,1183,4,879648676
237,180,4,879376730
601,181,5,876347039
456,194,3,881373472
484,143,4,891195746
606,418,5,880923745
514,42,5,875318331
561,65,3,885808673
495,84,3,888633011
201,665,2,884114770
303,470,4,879468375
230,280,4,880485254
428,329,3,892572335
311,294,4,884364047
568,1050,4,877907835
276,239,4,874791194
484,252,3,880270616
605,527,4,879424429
495,50,5,888632134
474,615,4,887924619
62,170,3,879373848
460,293,4,882911603
518,1079,1,876824266
312,165,5,891698726
317,355,4,891446783
7,590,2,891354730
437,778,3,881002092
35,328,3,875459046
95,1221,4,880572448
514,170,3,875462764
600,1228,2,888452490
429,274,3,882386096
468,428,4,875291403
437,730,3,880141374
593,5,4,875671525
608,1115,4,880406168
13,879,2,881515697
561,42,3,885809025
514,210,5,876067462
381,1119,4,892696252
77,175,4,884733655
221,273,5,875244183
248,50,5,884535013
230,447,1,880485513
455,1136,3,879111705
332,405,4,887938503
417,815,4,879646741
270,244,3,876954004
502,333,4,883701866
551,193,5,892777363
313,720,2,891028472
617,637,3,883789507
526,886,3,885682077
521,1022,4,884475591
37,546,3,880915565
532,404,5,893119336
455,1,4,878585685
332,470,5,887939157
254,417,3,886473408
535,172,3,879617747
449,118,1,879959573
531,332,4,887048813
417,669,2,880953014
527,22,5,879456132
551,127,5,892776420
82,230,2,878769815
325,269,4,891477567
11,719,3,891905279
331,286,4,877196089
313,153,3,891015268
181,126,2,878962585
618,781,3,891309382
508,211,3,883777047
411,732,4,892845634
361,657,5,879441253
551,43,2,892784976
518,546,4,876823447
455,288,2,879110767
573,478,4,885844674
44,871,3,883613005
92,980,3,883433686
454,191,4,888266724
506,86,3,874876551
339,185,4,891032885
157,410,4,886890855
577,40,4,880475435
537,606,3,886030938
610,751,4,888702795
569,287,4,879795551
383,285,5,891193210
253,81,4,891628614
535,1166,4,879617779
416,161,4,886316739
450,550,4,882473915
94,597,2,891723078
416,375,1,886319930
72,405,3,880036346
583,12,5,879384522
486,284,2,879874784
325,190,4,891478432
618,182,4,891307289
452,531,4,875263244
318,301,4,884470034
453,655,3,877553999
206,300,1,888179565
435,132,3,884131156
393,476,3,887744688
13,442,1,890705056
537,136,4,886030583
538,97,5,877107086
601,623,1,876349897
399,110,2,882343523
482,876,3,887644023
189,166,4,893265657
621,567,3,874964991
222,66,4,878183837
524,518,3,884635031
423,302,5,891394595
385,959,3,879446741
514,239,5,876067462
59,595,3,888203658
551,25,1,892783366
244,772,4,880601937
431,358,2,877844489
91,389,2,891439130
378,227,3,880332857
109,451,5,880583192
35,879,4,875459073
450,313,5,882811655
314,796,2,877891518
401,357,4,891032896
334,237,4,891545067
535,178,4,879618925
524,215,2,884636735
401,69,3,891033417
487,411,3,883444793
94,432,4,885873089
200,472,4,884127890
95,144,5,879197329
201,1045,2,884140788
518,696,5,876823266
226,69,4,883889430
90,531,4,891383204
592,354,4,888553156
259,154,5,876365003
100,347,4,891375212
624,471,4,879792493
603,931,2,891956715
84,546,3,883452462
485,326,2,891041705
498,484,4,881957546
327,856,4,887744167
569,302,4,879792991
90,310,3,891382240
325,548,3,891480086
586,176,3,884061623
373,209,4,877098437
579,655,3,880952201
394,780,2,881059180
537,721,2,886031752
200,43,3,884129814
42,283,3,881110483
365,340,5,891303536
489,1025,5,891366652
496,378,1,876066794
286,312,4,884069415
577,932,3,880471287
559,191,5,891034139
393,826,3,889731729
56,67,2,892677114
398,124,5,875717717
381,176,4,892696698
431,327,3,877844559
500,1226,4,883865715
207,284,3,877746137
450,192,4,882467868
104,276,4,888465290
486,13,4,879874811
460,303,3,882910553
560,258,5,879975116
561,597,3,885810428
343,90,4,876406677
592,425,5,882956467
417,800,2,879649467
417,825,4,879646463
57,295,5,883698581
487,226,3,883531085
232,166,4,888549815
312,663,5,891699599
233,432,3,877663383
430,1007,3,877225599
280,1182,3,891702214
141,284,5,884585071
401,509,4,891033582
6,274,4,883602501
69,265,4,882145400
393,29,4,889729398
379,271,3,886835602
57,105,3,883698009
54,328,4,880928957
50,268,4,877051656
402,258,4,876266650
585,212,5,891282894
145,342,4,882181205
290,732,4,880473777
152,692,5,880149963
297,4,1,875240201
291,798,4,874871655
301,142,3,882078420
31,328,2,881547746
452,430,3,885817719
338,427,4,879438419
64,1140,1,889740676
21,145,1,874951761
605,582,4,879424661
109,82,5,880572680
608,789,3,880405971
608,695,5,880405565
532,879,3,892519328
308,825,4,887740700
592,1025,1,882607745
312,835,5,891712535
450,490,5,882373786
308,135,5,887737243
591,286,4,891030956
600,526,4,888451750
474,73,3,887928793
601,250,4,876346930
551,447,5,892783711
425,568,3,878738643
322,528,5,887314418
35,876,2,875458970
151,381,5,879528754
316,172,1,880854197
256,1051,4,882150552
303,762,4,879468179
271,659,3,885848827
22,163,1,878886845
343,515,4,876402626
560,235,2,879976867
311,1221,4,884364502
405,584,1,885548785
510,881,2,887667838
416,88,3,886316140
108,252,3,879879961
586,235,3,884066859
291,1229,2,874868027
139,150,4,879538327
312,537,5,891698516
561,13,3,885810060
342,789,3,875319412
18,708,3,880129595
291,735,4,874868027
553,648,4,879948552
417,404,3,879647947
308,148,3,887740788
230,693,2,880485594
486,887,5,879874218
33,879,3,891964230
437,181,4,880140466
422,334,4,877162682
546,569,4,885141502
119,931,1,886178294
279,502,5,875310263
495,168,5,888632738
552,249,3,879222368
437,234,4,880142851
297,174,5,875410071
535,11,4,879618849
588,1039,4,890024611
276,252,3,874787006
98,428,5,880498834
307,631,3,879283544
490,258,2,875427021
624,271,3,879791884
554,86,4,876369678
412,276,5,879717572
95,186,5,880573288
296,515,5,884196555
435,199,5,884132072
417,69,3,879647471
239,221,5,889180447
405,661,3,885546025
486,295,3,879874630
425,79,4,878738335
444,251,5,890247385
627,1194,4,879529855
475,381,4,891627606
178,143,4,882827574
514,709,3,876067380
387,99,5,886483620
416,312,3,885114480
548,603,5,891044356
546,895,3,885139608
295,208,5,879517157
333,186,4,891045335
344,198,5,884814507
295,629,5,879518780
445,346,5,891200869
416,778,3,886316835
387,192,5,886484336
599,120,3,880953441
450,735,4,882377590
207,735,4,877878688
144,475,1,888104032
502,539,3,883701980
562,427,4,879195244
613,303,4,891227111
429,662,3,882386309
552,15,3,879222484
535,421,4,879617701
573,492,4,885843964
466,87,3,890285706
574,331,1,891279013
634,977,3,877018033
600,27,3,888451977
464,879,4,878354791
104,130,1,888465554
429,275,4,882384603
454,356,1,888267279
621,197,4,885596884
211,462,4,879460096
267,720,3,878973946
484,568,3,891195417
375,302,5,886621795
194,15,4,879539127
538,168,3,877107408
621,72,2,874962900
23,134,4,874786098
640,53,4,874778274
297,455,4,874954611
76,56,5,875027739
177,527,4,880130898
457,86,3,882397455
138,603,4,879024184
567,132,3,882426021
579,288,4,880951346
144,251,4,888103929
361,86,4,879440941
481,98,4,885828574
303,1218,4,879484350
454,520,4,881959607
489,680,5,891445439
137,89,5,881433719
642,720,5,885606787
373,180,3,877098678
249,191,4,879572167
419,478,5,879435785
344,372,4,884901469
465,638,3,883531380
407,385,4,875045658
456,71,3,881374710
592,1319,1,882608234
194,864,2,879539305
640,38,4,874778612
592,952,4,882608699
455,87,3,879110905
645,69,4,892053644
130,289,5,874953291
281,310,4,881200264
535,131,4,879618532
445,1601,1,891199533
357,546,5,878951729
346,1228,4,875265825
479,82,4,879461898
524,670,4,884637203
490,277,3,875428531
588,289,2,890015063
212,528,5,879303950
44,260,4,878340905
62,405,3,879373118
107,288,3,891264432
588,699,4,890024385
337,831,1,875236281
639,306,4,891238550
90,1134,3,891385752
634,286,5,877018125
592,273,5,882607986
145,979,3,879161882
13,355,3,888688733
532,419,5,888635366
588,316,5,890015021
226,652,3,883889012
479,189,2,879461298
595,368,1,886921977
416,662,4,876699994
435,176,5,884131627
176,927,3,886048305
328,752,2,888641528
63,302,3,875746809
452,432,2,875264432
276,201,5,889174849
648,298,2,884884466
474,963,5,887926105
313,892,4,891013059
535,469,3,879618464
559,210,4,891034957
94,518,5,891720950
3,322,3,889237269
450,430,4,882377590
650,514,3,891371020
481,153,5,885828165
521,380,3,884478483
497,526,3,879362478
548,315,3,891415258
178,50,5,882823857
345,79,4,884992291
501,313,3,883346623
13,769,3,882397040
334,553,1,891548866
394,540,4,881058330
618,50,5,891307175
413,15,4,879969709
312,1451,4,891699156
549,288,4,881672605
470,118,4,879178645
632,28,3,879458649
264,603,5,886122508
570,302,4,881262145
110,684,4,886988480
503,318,5,880383679
326,219,2,879877349
526,1,5,885682562
464,286,3,878354626
97,82,4,884239552
214,8,4,892668196
601,740,4,876347196
436,762,4,887771722
234,313,4,891033261
303,1145,2,879544219
561,135,4,885809336
295,196,5,879966498
414,301,3,884999128
643,546,3,891445660
112,937,4,884992801
321,212,3,879440342
643,1149,3,891447835
605,754,3,879425457
21,7,5,874951292
94,800,3,891723296
279,1242,1,888797284
277,293,4,879544145
363,597,4,891498286
500,62,3,883876690
290,252,3,880732575
642,151,3,886568791
305,42,4,886324172
378,926,1,880318158
293,65,3,888906945
606,7,4,878143509
118,960,5,875385136
532,353,2,886364951
539,527,4,879788136
623,204,5,891035112
458,1338,3,886395393
591,921,4,891031257
478,168,4,889388697
600,265,3,888451582
193,343,1,889123777
7,436,5,891351471
416,185,4,876699101
332,210,5,887938981
279,425,4,875306430
409,631,3,881108077
634,979,3,875729710
416,396,2,886318587
181,919,1,878962550
213,483,5,878955848
48,136,4,879434689
325,650,3,891478079
269,403,1,891448522
276,1118,4,874791830
66,295,3,883601456
406,919,2,879446684
622,364,1,882672922
647,326,3,876532517
200,496,5,884128904
405,1225,1,885547176
194,580,4,879525876
592,432,1,882956321
574,245,5,891279362
125,201,3,879455019
2,10,2,888551853
608,1124,4,880404846
458,14,5,886394576
536,83,5,882359307
545,739,4,884134780
654,250,1,887863557
425,452,2,878738956
495,843,3,888637385
311,684,4,884365075
639,166,3,891239838
648,194,5,882213535
409,482,4,881168712
495,145,4,888637147
354,135,3,891218230
402,475,3,876266741
579,183,4,880952038
496,50,5,876072633
487,1019,5,883447117
593,71,4,875661567
567,497,5,882425901
94,1073,5,891720540
260,891,5,890618729
587,682,3,892871372
201,127,5,884111708
101,7,3,877135944
324,293,4,880575714
610,568,4,888703648
380,60,4,885478292
497,19,4,879310245
13,17,1,882396954
655,66,2,890887261
655,281,2,887426732
474,238,4,887924083
41,430,5,890692860
570,326,1,881262437
576,275,3,886985695
650,197,4,891372233
374,185,5,880395665
100,1234,1,891375068
640,239,5,874778274
450,921,4,882372178
655,14,3,891585450
527,208,4,879456289
295,97,5,879517761
339,64,5,891033629
553,174,4,879949073
566,218,4,881650242
607,382,3,883880110
85,328,3,884906441
399,1541,3,882510107
621,63,1,874963445
109,111,4,880564570
499,692,4,885599119
276,679,3,874792520
479,173,5,879460984
300,409,4,875650329
618,168,5,891308342
447,559,3,878856172
618,241,4,891309887
534,147,5,877808031
151,469,1,879528852
495,54,5,888637768
585,1121,4,891283339
60,69,4,883326215
523,476,3,883702441
176,237,3,886048145
477,778,4,875941191
639,962,1,891243532
606,410,3,880921656
629,162,5,880117361
452,427,4,875264976
239,745,5,889180338
282,268,4,879949438
655,185,4,887430102
634,597,4,877017923
227,1067,4,879035572
59,755,4,888206254
623,483,5,891035112
592,484,4,882956551
218,642,3,881288351
452,465,5,886148336
654,821,3,887864907
614,546,1,879463965
363,284,2,891495987
577,423,4,880472124
183,230,5,892323452
608,238,5,880403810
644,243,4,889076364
6,309,2,883268430
334,42,4,891545741
58,497,2,884305123
592,705,5,882955978
663,588,4,889493628
201,233,4,884310104
642,1178,3,885606067
588,723,2,890026459
84,258,4,883449347
354,286,4,891180445
336,15,4,877754621
303,22,5,879467413
1,182,4,875072520
655,303,4,888474107
524,1129,2,884832580
659,507,5,891383561
472,68,5,892791017
